acousticness,album,artist,available_markets,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track,track_number,valence,y,featuring,remix,with,radio_edit,ost,link,Peak_Pos,WoC
0.172,Abandoned Mansion,Dr. Dog,62,0.517,223019,0.719,0.113,2,0.498,-6.003,1,0.0306,123.877,4,Peace of Mind,6,0.517,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Peace%20of%20Mind/,0,0
0.43,Abandoned Mansion,Dr. Dog,62,0.565,180706,0.784,0.022,9,0.158,-6.43,1,0.0463,144.908,4,Could've Happened to Me,7,0.675,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Could've%20Happened%20to%20Me/,0,0
0.61,Abandoned Mansion,Dr. Dog,62,0.404,224569,0.671,0.000198,0,0.319,-5.438,1,0.0297,147.432,4,Both Sides of the Line,8,0.629,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Both%20Sides%20of%20the%20Line/,0,0
0.659,Abandoned Mansion,Dr. Dog,62,0.573,254980,0.562,0.0743,11,0.0994,-7.179,1,0.0272,83.693,4,I Know,9,0.523,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/I%20Know/,0,0
0.461,Abandoned Mansion,Dr. Dog,62,0.484,322646,0.524,0.00407,9,0.0601,-7.917,1,0.0278,123.752,4,Abandoned Mansion,10,0.272,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Abandoned%20Mansion/,0,0
0.0436,Fingerprints,Eli Young Band,3,0.681,186680,0.631,3.09E-05,11,0.112,-7.286,1,0.0393,114.018,4,Saltwater Gospel,1,0.631,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Saltwater%20Gospel/,0,0
0.00307,Fingerprints,Eli Young Band,3,0.419,180987,0.941,0.00145,5,0.11,-5.212,1,0.058,161.892,4,Fingerprints,2,0.534,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Fingerprints/,0,0
0.0711,Fingerprints,Eli Young Band,3,0.576,177667,0.759,0.000262,4,0.207,-6.369,1,0.0285,100.97,4,Never Again,3,0.466,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Never%20Again/,0,0
0.113,Fingerprints,Eli Young Band,3,0.288,219760,0.512,1.77E-05,7,0.204,-6.104,1,0.0346,118.023,3,Old Songs,4,0.273,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Old%20Songs/,0,0
0.00481,Fingerprints,Eli Young Band,3,0.678,213147,0.832,5.61E-05,0,0.115,-6.671,1,0.037,115.012,4,Drive,5,0.419,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Drive/,0,0
0.112,Fingerprints,Eli Young Band,3,0.481,239533,0.735,0.00223,5,0.345,-7.388,1,0.0281,176.017,4,Skin & Bones,6,0.425,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Skin%20&%20Bones/,0,0
0.0641,Fingerprints,Eli Young Band,3,0.618,157653,0.698,1.89E-06,1,0.129,-5.467,1,0.0286,115.025,4,A Heart Needs A Break,7,0.568,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/A%20Heart%20Needs%20A%20Break/,0,0
0.00717,Fingerprints,Eli Young Band,3,0.607,166800,0.792,0.000185,11,0.231,-5.972,0,0.0384,120.002,4,Once,8,0.511,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Once/,0,0
0.00683,Fingerprints,Eli Young Band,3,0.559,203400,0.85,5.29E-06,0,0.147,-4.898,1,0.0381,120.007,4,Never Land,9,0.523,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Never%20Land/,0,0
0.282,Fingerprints,Eli Young Band,3,0.468,216533,0.608,1.09E-05,3,0.38,-7.959,1,0.0302,84.009,4,God Love The Rain,10,0.311,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/God%20Love%20The%20Rain/,0,0
0.00296,Fingerprints,Eli Young Band,3,0.575,186960,0.885,1.27E-05,9,0.304,-4.342,1,0.0427,115.031,4,The Days I Feel Alone,11,0.542,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Days%20I%20Feel%20Alone/,0,0
0.147,Vaquero,Aaron Watson,62,0.49,307547,0.642,1.64E-06,1,0.0622,-8.476,1,0.0414,161.932,4,Texas Lullaby,1,0.39,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Texas%20Lullaby/,0,0
0.0994,Vaquero,Aaron Watson,62,0.628,224653,0.881,0,10,0.353,-4.698,1,0.0415,110.964,4,Take You Home Tonight,2,0.713,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Take%20You%20Home%20Tonight/,0,0
0.267,Vaquero,Aaron Watson,62,0.624,210613,0.821,4.21E-06,6,0.289,-4.353,1,0.0381,130.054,4,These Old Boots Have Roots,3,0.606,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/These%20Old%20Boots%20Have%20Roots/,0,0
0.188,Vaquero,Aaron Watson,62,0.678,250800,0.507,1.48E-05,7,0.103,-7.855,1,0.0264,127.986,4,Be My Girl,4,0.309,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Be%20My%20Girl/,0,0
0.299,Vaquero,Aaron Watson,62,0.606,220427,0.824,2.09E-06,6,0.282,-5.895,0,0.0432,110.029,4,They Don't Make Em Like They Used To,5,0.629,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/They%20Don't%20Make%20Em%20Like%20They%20Used%20To/,0,0
0.754,Vaquero,Aaron Watson,62,0.411,226040,0.537,0,2,0.0983,-8.17,1,0.0465,170.238,3,Vaquero,6,0.439,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Vaquero/,0,0
0.0876,Vaquero,Aaron Watson,62,0.619,222213,0.876,8.98E-06,2,0.0865,-4.783,1,0.042,124.985,4,Outta Style,7,0.886,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Outta%20Style/,0,0
0.0164,Vaquero,Aaron Watson,62,0.509,331480,0.749,0.000801,8,0.111,-6.406,0,0.028,92.012,4,Run Wild Horses,8,0.697,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Run%20Wild%20Horses/,0,0
0.862,Vaquero,Aaron Watson,62,0.478,101093,0.217,0.943,9,0.184,-15.646,1,0.0287,139.925,4,Mariano's Dream,9,0.113,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Mariano's%20Dream/,0,0
0.0512,Vaquero,Aaron Watson,62,0.552,264293,0.847,0.000158,1,0.0832,-6.113,0,0.0327,108.973,4,Clear Isabel,10,0.408,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Clear%20Isabel/,0,0
0.65,Vaquero,Aaron Watson,62,0.592,259827,0.535,0,0,0.105,-7.25,1,0.0272,145.911,4,Big Love in a Small Town,11,0.318,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Big%20Love%20in%20a%20Small%20Town/,0,0
0.23,Vaquero,Aaron Watson,62,0.564,212920,0.839,1.72E-05,2,0.358,-4.315,1,0.0355,119.968,4,One Two Step at a Time,12,0.717,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/One%20Two%20Step%20at%20a%20Time/,0,0
0.0267,Vaquero,Aaron Watson,62,0.63,232067,0.908,0,11,0.0876,-5.173,1,0.0411,123.037,4,Amen Amigo,13,0.934,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Amen%20Amigo/,0,0
0.574,Vaquero,Aaron Watson,62,0.608,225053,0.74,0,11,0.115,-7.696,1,0.0327,109.025,4,The Arrow,14,0.605,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Arrow/,0,0
0.0521,Vaquero,Aaron Watson,62,0.354,306307,0.838,0.000114,7,0.147,-5.564,1,0.0408,98.966,4,Rolling Stone,15,0.456,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Rolling%20Stone/,0,0
0.156,Vaquero,Aaron Watson,62,0.481,220440,0.511,2.46E-06,11,0.113,-6.372,1,0.0268,139.696,3,Diamonds & Daughters,16,0.191,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Diamonds%20&%20Daughters/,0,0
0.813,Send My Love (To Your New Lover) [Live],I'm With Her,3,0.494,225034,0.306,0.0015,6,0.693,-9.611,0,0.0489,161.142,4,Send My Love (To Your New Lover) - Live,1,0.503,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Send%20My%20Love/,0,0
0.14,Snow,Angus & Julia Stone,3,0.741,252160,0.578,0.0178,2,0.111,-7.539,1,0.0296,105.727,4,Snow,1,0.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Snow/,0,0
0.546,Snow,Angus & Julia Stone,3,0.739,223120,0.692,0.281,9,0.0916,-8.681,0,0.0274,114.966,4,Oakwood,2,0.923,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Oakwood/,0,0
0.658,Snow,Angus & Julia Stone,3,0.661,273533,0.585,0.876,5,0.102,-11.255,1,0.0367,129.98,4,Chateau,3,0.606,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Chateau/,0,0
0.197,Snow,Angus & Julia Stone,3,0.673,281267,0.65,0.014,9,0.0869,-6.805,0,0.0444,120.817,4,Cellar Door,4,0.57,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Cellar%20Door/,0,0
0.527,Snow,Angus & Julia Stone,3,0.554,269920,0.657,0.364,0,0.102,-8.922,1,0.0306,102.321,4,Sleep Alone,5,0.148,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sleep%20Alone/,0,0
0.852,Snow,Angus & Julia Stone,3,0.615,197053,0.433,0.613,0,0.113,-13.173,1,0.054,112.412,4,Make It Out Alive,6,0.424,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Make%20It%20Out%20Alive/,0,0
0.0299,Snow,Angus & Julia Stone,3,0.475,411093,0.566,0.283,7,0.116,-8.903,1,0.0323,83.257,4,Who Do You Think You Are,7,0.428,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Who%20Do%20You%20Think%20You%20Are/,0,0
0.883,Snow,Angus & Julia Stone,3,0.707,264000,0.302,0.0349,4,0.102,-13.582,1,0.0398,123.987,4,Nothing Else,8,0.369,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Nothing%20Else/,0,0
0.105,Snow,Angus & Julia Stone,3,0.453,282840,0.332,0.775,5,0.108,-8.356,1,0.0245,73.005,4,My House Your House,9,0.11,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/My%20House%20Your%20House/,0,0
0.401,Snow,Angus & Julia Stone,3,0.396,238147,0.522,0.0577,4,0.125,-8.41,0,0.0351,60.229,4,Bloodhound,10,0.136,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Bloodhound/,0,0
0.742,Snow,Angus & Julia Stone,3,0.623,254160,0.607,0.61,6,0.136,-8.602,1,0.0407,118.059,4,Baudelaire,11,0.445,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Baudelaire/,0,0
0.603,Snow,Angus & Julia Stone,3,0.566,202600,0.382,0.00042,0,0.106,-10.148,1,0.0349,109.288,4,Sylvester Stallone,12,0.152,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sylvester%20Stallone/,0,0
0.932,Bach Trios,Johann Sebastian Bach,62,0.589,192267,0.181,0.911,7,0.091,-22.243,1,0.0431,118.567,4,"Trio Sonata No. 6 in G Major, BWV 530: I. Vivace",1,0.674,0,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.officialcharts.com/search/singles/Trio%20Sonata%20No.%206%20in%20G%20Major,%20BWV%20530:%20I.%20Vivace/",0,0
0.955,Bach Trios,Johann Sebastian Bach,62,0.375,368213,0.04,0.831,11,0.0913,-27.945,0,0.0447,81.262,3,"Trio Sonata No. 6 in G Major, BWV 530: II. Lento",2,0.176,0,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.officialcharts.com/search/singles/Trio%20Sonata%20No.%206%20in%20G%20Major,%20BWV%20530:%20II.%20Lento/",0,0
0.955,Bach Trios,Johann Sebastian Bach,62,0.568,178827,0.183,0.933,2,0.0957,-21.604,1,0.0389,111.599,4,"Trio Sonata No. 6 in G Major, BWV 530: III. Allegro",3,0.848,0,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.officialcharts.com/search/singles/Trio%20Sonata%20No.%206%20in%20G%20Major,%20BWV%20530:%20III.%20Allegro/",0,0
0.969,Bach Trios,Johann Sebastian Bach,62,0.51,96013,0.0962,0.93,6,0.111,-27.695,0,0.0567,133.634,4,"The Well-Tempered Clavier, Book I: Prelude No. 19 in A Major, BWV 864",4,0.228,0,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.officialcharts.com/search/singles/The%20Well-Tempered%20Clavier,%20Book%20I:%20Prelude%20No.%2019%20in%20A%20Major,%20BWV%20864/",0,0
0.92,Bach Trios,Johann Sebastian Bach,62,0.586,282853,0.0203,0.884,8,0.122,-33.345,1,0.0376,129.388,4,"Wachet auf, ruft uns die Stimme, BWV 645",5,0.405,0,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.officialcharts.com/search/singles/Wachet%20auf,%20ruft%20uns%20die%20Stimme,%20BWV%20645/",0,0
0.962,Bach Trios,Johann Sebastian Bach,62,0.621,93773,0.149,0.934,9,0.1,-22.674,0,0.0383,79.943,4,"The Well-Tempered Clavier, Book II: Fugue No. 20 in A Minor, BWV 889",6,0.527,0,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.officialcharts.com/search/singles/The%20Well-Tempered%20Clavier,%20Book%20II:%20Fugue%20No.%2020%20in%20A%20Minor,%20BWV%20889/",0,0
0.965,Bach Trios,Johann Sebastian Bach,62,0.216,148787,0.0229,0.842,5,0.322,-31.065,0,0.0439,128.469,4,"Ich ruf zu dir, Herr Jesu Christ, BWV 639",7,0.283,0,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.officialcharts.com/search/singles/Ich%20ruf%20zu%20dir,%20Herr%20Jesu%20Christ,%20BWV%20639/",0,0
0.967,Bach Trios,Johann Sebastian Bach,62,0.429,341333,0.065,0.924,4,0.103,-27.347,0,0.0525,149.386,3,"Prelude No. 18 in E Minor, BWV 548",8,0.68,0,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.officialcharts.com/search/singles/Prelude%20No.%2018%20in%20E%20Minor,%20BWV%20548/",0,0
0.972,Bach Trios,Johann Sebastian Bach,62,0.415,371133,0.0929,0.916,4,0.244,-25.196,0,0.0536,154.095,4,"Fugue No. 18 in E Minor, BWV 548",9,0.504,0,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.officialcharts.com/search/singles/Fugue%20No.%2018%20in%20E%20Minor,%20BWV%20548/",0,0
0.969,Bach Trios,Johann Sebastian Bach,62,0.537,124413,0.0313,0.926,7,0.12,-30.717,1,0.046,75.013,1,"Keyboard Partita No. 5 in G Major, BWV 829: VI. Passepied",10,0.734,0,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.officialcharts.com/search/singles/Keyboard%20Partita%20No.%205%20in%20G%20Major,%20BWV%20829:%20VI.%20Passepied/",0,0
0.972,Bach Trios,Johann Sebastian Bach,62,0.506,174907,0.109,0.926,7,0.127,-24.582,1,0.0384,108.709,4,"Kommst du nun, Jesu, vom Himmel herunter, BWV 650",11,0.752,0,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.officialcharts.com/search/singles/Kommst%20du%20nun,%20Jesu,%20vom%20Himmel%20herunter,%20BWV%20650/",0,0
0.962,Bach Trios,Johann Sebastian Bach,62,0.53,139507,0.103,0.802,2,0.118,-25.144,0,0.051,132.422,4,"Art of the Fugue, BWV 1080: Contrapunctus XIII a 3, ""Rectus""",12,0.665,0,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.officialcharts.com/search/singles/Art%20of%20the%20Fugue,%20BWV%201080:%20Contrapunctus%20XIII%20a%203,%20""Rectus""/",0,0
0.978,Bach Trios,Johann Sebastian Bach,62,0.506,141667,0.0763,0.814,2,0.112,-27.984,0,0.0485,131.816,4,"Art of the Fugue, BWV 1080: Contrapunctus XIII a 3, ""Inversus""",13,0.616,0,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.officialcharts.com/search/singles/Art%20of%20the%20Fugue,%20BWV%201080:%20Contrapunctus%20XIII%20a%203,%20""Inversus""/",0,0
0.867,Bach Trios,Johann Sebastian Bach,62,0.388,250947,0.0161,0.945,11,0.0874,-34.54,0,0.0279,90.811,4,"Erbarm dich mein, O Herre Gott, BWV 721",14,0.116,0,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.officialcharts.com/search/singles/Erbarm%20dich%20mein,%20O%20Herre%20Gott,%20BWV%20721/",0,0
0.939,Bach Trios,Johann Sebastian Bach,62,0.535,294253,0.144,0.936,7,0.132,-23.054,0,0.0492,95.078,4,"Sonata for Viola da Gamba No. 3 in G Minor, BWV 1029: I. Vivace",15,0.645,0,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.officialcharts.com/search/singles/Sonata%20for%20Viola%20da%20Gamba%20No.%203%20in%20G%20Minor,%20BWV%201029:%20I.%20Vivace/",0,0
0.934,Bach Trios,Johann Sebastian Bach,62,0.254,258360,0.0197,0.806,7,0.106,-30.529,0,0.041,86.088,4,"Sonata for Viola da Gamba No. 3 in G Minor, BWV 1029: II. Adagio",16,0.176,0,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.officialcharts.com/search/singles/Sonata%20for%20Viola%20da%20Gamba%20No.%203%20in%20G%20Minor,%20BWV%201029:%20II.%20Adagio/",0,0
0.92,Bach Trios,Johann Sebastian Bach,62,0.55,195907,0.139,0.924,7,0.111,-26.115,0,0.0389,107.667,4,"Sonata for Viola da Gamba No. 3 in G Minor, BWV 1029: III. Allegro",17,0.741,0,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.officialcharts.com/search/singles/Sonata%20for%20Viola%20da%20Gamba%20No.%203%20in%20G%20Minor,%20BWV%201029:%20III.%20Allegro/",0,0
0.354,Fin,Syd,62,0.764,179920,0.445,8.29E-06,4,0.1,-5.947,1,0.0637,94.943,4,Shake Em Off,1,0.714,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Shake%20Em%20Off/,0,0
0.254,Fin,Syd,62,0.496,214707,0.65,8.68E-06,5,0.101,-3.867,1,0.103,134.9,4,Know,2,0.556,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Know/,0,0
0.0211,Fin,Syd,62,0.512,73080,0.536,0,1,0.124,-4.872,1,0.0442,220.251,5,No Complaints,3,0.163,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/No%20Complaints/,0,0
0.246,Fin,Syd,62,0.895,209240,0.575,0.00016,4,0.38,-6.068,0,0.076,120.016,4,Nothin to Somethin,4,0.889,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Nothin%20to%20Somethin/,0,0
0.146,Fin,Syd,62,0.366,211067,0.614,0.00265,8,0.0791,-9.163,1,0.175,177.84,3,All About Me,5,0.629,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/All%20About%20Me/,0,0
0.0227,Fin,Syd,62,0.854,241347,0.386,0.000695,3,0.136,-5.98,0,0.0493,119.966,4,Smile More,6,0.57,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Smile%20More/,0,0
0.446,Fin,Syd,62,0.677,185787,0.521,6.69E-06,11,0.314,-9.105,1,0.0882,124.999,4,Got Her Own,7,0.769,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Got%20Her%20Own/,0,0
0.921,Fin,Syd,62,0.378,70253,0.364,0,5,0.192,-13.639,0,0.258,182.256,5,Drown in It,8,0.383,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Drown%20in%20It/,0,0
0.0587,Fin,Syd,62,0.88,262053,0.507,0.474,1,0.109,-7.782,1,0.0921,109.977,4,Body,9,0.38,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Body/,0,0
0.085,Fin,Syd,62,0.656,187520,0.804,0.000636,1,0.32,-7.449,1,0.248,71.524,4,Dollar Bills,10,0.779,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Dollar%20Bills/,0,0
0.247,Fin,Syd,62,0.784,190960,0.511,0.00047,0,0.126,-5.122,0,0.0534,145.003,4,Over,11,0.587,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Over/,0,0
0.141,Fin,Syd,62,0.66,205200,0.74,0.00492,4,0.371,-7.09,0,0.0395,124.907,4,Insecurities,12,0.58,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Insecurities/,0,0
0.753,About Time,Sabrina Claudio,62,0.504,70000,0.21,0,5,0.124,-17.105,1,0.422,119.18,5,About Time (Intro),1,0.276,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/About%20Time/,0,0
0.383,About Time,Sabrina Claudio,62,0.616,206534,0.688,0.000245,11,0.139,-6.078,0,0.0628,160.131,4,Natural,2,0.352,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Natural/,0,0
0.0406,About Time,Sabrina Claudio,62,0.329,219717,0.819,3.21E-06,5,0.098,-4.504,0,0.0698,77.568,3,Everlasting Love,3,0.38,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Everlasting%20Love/,0,0
0.272,About Time,Sabrina Claudio,62,0.57,186000,0.536,0.032,10,0.34,-10.317,0,0.0552,152.13,4,Belong To You,4,0.443,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Belong%20To%20You/,0,0
0.476,About Time,Sabrina Claudio,62,0.387,245158,0.419,0.00179,4,0.122,-8.803,0,0.183,79.211,3,Unravel Me,5,0.337,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Unravel%20Me/,0,0
0.732,About Time,Sabrina Claudio,62,0.476,283236,0.44,0.023,9,0.0773,-8.198,0,0.0371,149.389,3,Stand Still,6,0.161,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Stand%20Still/,0,0
0.364,About Time,Sabrina Claudio,62,0.653,241589,0.34,0.00092,2,0.0993,-7.251,1,0.03,107.951,4,Wanna Know,7,0.149,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Wanna%20Know/,0,0
0.741,About Time,Sabrina Claudio,62,0.486,244910,0.419,6.59E-05,5,0.096,-6.415,1,0.0563,119.065,3,Frozen,8,0.227,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Frozen/,0,0
0.726,About Time,Sabrina Claudio,62,0.611,199311,0.355,0,0,0.104,-7.577,0,0.154,85.112,4,We Have Time,9,0.221,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/We%20Have%20Time/,0,0
0.523,About Time,Sabrina Claudio,62,0.899,187010,0.658,0.149,8,0.0909,-7.031,0,0.265,115.016,4,Used To,10,0.489,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Used%20To/,0,0
0.0614,About Time,Sabrina Claudio,62,0.647,182511,0.741,0.00202,9,0.093,-6.712,0,0.201,176.013,4,Wait,11,0.413,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Wait/,0,0
0.274,About Time,Sabrina Claudio,62,0.605,185617,0.553,0.0152,10,0.184,-10.845,0,0.101,152.076,4,Belong To You (feat. 6LACK) - Remix [Bonus Track],12,0.62,0,TRUE,TRUE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Belong%20To%20You/,0,0
0.302,LOVE HONEY,Ai Otsuka,62,0.473,198507,0.577,0.000511,1,0.181,-8.819,1,0.0406,180.011,4,HONEY,1,0.389,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/HONEY/,0,0
0.145,LOVE HONEY,Ai Otsuka,62,0.652,223573,0.737,0.00507,6,0.304,-7.992,0,0.0442,117.996,4,私,2,0.55,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/私/,0,0
0.0113,LOVE HONEY,Ai Otsuka,62,0.676,246560,0.678,0.000131,7,0.178,-6.337,1,0.0486,125.011,4,QueeN,3,0.381,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/QueeN/,0,0
0.0115,LOVE HONEY,Ai Otsuka,62,0.706,277013,0.741,0.00201,1,0.0933,-6.998,1,0.0483,139.951,4,TOKYO散歩,4,0.644,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/TOKYO散歩/,0,0
0.0601,LOVE HONEY,Ai Otsuka,62,0.622,267933,0.713,0.00395,2,0.0908,-8.208,0,0.0555,87.97,4,サクラハラハラ,5,0.253,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/サクラハラハラ/,0,0
0.00227,LOVE HONEY,Ai Otsuka,62,0.555,238067,0.706,0,11,0.0894,-7.178,0,0.0257,104.943,4,HEART BREAK,6,0.288,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/HEART%20BREAK/,0,0
0.91,LOVE HONEY,Ai Otsuka,62,0.368,261547,0.275,0.00104,0,0.135,-10.039,1,0.0289,179.839,3,モノクロ,7,0.144,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/モノクロ/,0,0
0.000551,LOVE HONEY,Ai Otsuka,62,0.564,264733,0.633,0.0214,3,0.425,-7.485,0,0.0284,120.019,4,make up,8,0.248,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/make%20up/,0,0
0.126,LOVE HONEY,Ai Otsuka,62,0.575,235373,0.795,3.05E-06,7,0.0674,-6.402,0,0.0558,90.52,4,FrogFlag,9,0.65,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/FrogFlag/,0,0
